Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
American (Traditional),"208 Bloor Street W
Toronto, ON M5S 1W2",Museum Tavern,(416) 920-0110,$11-30,museumtavern.ca,https://www.yelp.ca/biz/museum-tavern-toronto,43.668524,-79.395851
American (Traditional),"406 Dupont Street
Toronto, ON M5R 1V9",Nord Bistro,(647) 559-9401,,nordbistro.ca,https://www.yelp.ca/adredir?ad_business_id=4P_HNoH4cjoCdPHPb2LTXA&campaign_id=gm2hwwUHnv0xUEochrlBuA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fnord-bistro-toronto-3&request_id=da49383e4557c2c0&signature=a320a0866b5e3fe089419430d26ee49a31a1841fb9914c710c0208e4d8e115b2&slot=0,43.6739,-79.41147
American (Traditional),"3353 Yonge Street
Toronto, ON M4N 2M6",The Monkey Bar,(647) 849-3894,$31-60,themonkeybar.ca,https://www.yelp.ca/adredir?ad_business_id=mRrgBIT8vsYdI3YSfzCQhg&campaign_id=QfMO4pheasHESYIRgicB0Q&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fthe-monkey-bar-toronto&request_id=8c42bc183202fb59&signature=719a3b5a81c25aeabaf7721a688301fa191a5b56d13c961bc3150704fb5cd851&slot=0,43.731489,-79.403703
American (Traditional),"577 College Street
Toronto, ON M6G 1B2",Sidecar,(647) 484-2764,$31-60,sidecarrestaurant.ca,https://www.yelp.ca/adredir?ad_business_id=TLMysu1mWiLEslCBon5W1g&campaign_id=OKE56217kHD1J1EVdJRfNQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsidecar-toronto&request_id=8c42bc183202fb59&signature=d105624731abb22bf51548432103af97ce965be4c5a6144c2cdb015e0930e749&slot=1,43.6552,-79.413083
American (Traditional),"704 The Queensway
Toronto, ON M8Y 1L3",MELTwich Food,(416) 255-4343,,meltwich.ca/queensway/index.h?,https://www.yelp.ca/biz/meltwich-food-toronto,43.626889,-79.500532
American (Traditional),"240 Duncan Mill Road
Toronto, ON M3B 3S6",Granite Bistro,(647) 352-9237,Under $10,granitebistro.com,https://www.yelp.ca/biz/granite-bistro-toronto,43.762054,-79.351668
American (Traditional),"707 Dundas Street W
Unit 1A
Toronto, ON M5T 2W6",StuffD Grilled Cheese & Tots,(416) 302-6222,,,https://www.yelp.ca/biz/stuffd-grilled-cheese-and-tots-toronto,43.651766,-79.404965
American (Traditional),"122 St. Patrick St
Toronto, ON M5T",Helena's Magic Kitchen,,Under $10,,https://www.yelp.ca/biz/helenas-magic-kitchen-toronto,43.653504,-79.390154
American (Traditional),"561 Avenue Road
Toronto, ON M4V 2K4",Bistro Five61,(416) 923-2233,,bistrofive61.com,https://www.yelp.ca/biz/bistro-five61-toronto,43.687731,-79.401685
American (Traditional),"2148 Queen St E
Toronto, ON M4E 1E3",Swiss Chalet Rotisserie & Grill,(416) 693-2881,Under $10,swisschalet.com,https://www.yelp.ca/biz/swiss-chalet-rotisserie-and-grill-toronto-2,43.67176,-79.292952
American (Traditional),"41 Milner Avenue
Toronto, ON M1S 3P6",Kingsmen Pub & Grill,(416) 901-9937,$11-30,kingsmenpub.com,https://www.yelp.ca/biz/kingsmen-pub-and-grill-toronto-3,43.783669,-79.253191
American (Traditional),"919 Pape Avenue
Toronto, ON M4K 3V3",Chicago Eatery,(416) 519-2023,$11-30,chicagoeatery.ca,https://www.yelp.ca/biz/chicago-eatery-toronto,43.685466,-79.346864
American (Traditional),"106 Broadview Avenue
Toronto, ON M4M",The Civic At the Broadview Hotel,(416) 362-8439,,thebroadviewhotel.ca/food-dri?,https://www.yelp.ca/biz/the-civic-at-the-broadview-hotel-toronto,43.658979,-79.350162
American (Traditional),Yorkdale Shopping Centre,The Cheesecake Factory,(416) 781-4477,$11-30,thecheesecakefactory.com,https://www.yelp.ca/biz/the-cheesecake-factory-toronto,43.724684,-79.454173
American (Traditional),"2050 Yonge St.
Toronto, ON M4S 1Z9",St. Louis Bar & Grill,(416) 480-0202,$11-30,stlouiswings.com,https://www.yelp.ca/adredir?ad_business_id=INJ-1LC57mpAsNspyb3CfA&campaign_id=21aLgKLRCkW6gy-h5oy5Ug&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fst-louis-bar-and-grill-toronto&request_id=8c42bc183202fb59&signature=e79869410c8446395edc7b1bbe1c65eb542be77bc59f151c84e69fd31a115e22&slot=0,43.701559,-79.39763
American (Traditional),"2050 Yonge St.
Toronto, ON M4S 1Z9",St. Louis Bar & Grill,(416) 480-0202,$11-30,stlouiswings.com,https://www.yelp.ca/adredir?ad_business_id=INJ-1LC57mpAsNspyb3CfA&campaign_id=21aLgKLRCkW6gy-h5oy5Ug&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fst-louis-bar-and-grill-toronto&request_id=941215bbfd648024&signature=43cb2974e5a7665fae4aeae97467e80183758a52ed581904aa2c2ff309a1c987&slot=0,43.701559,-79.39763
American (Traditional),"60 Richmond Street E
Toronto, ON M5C 1N8",Hawthorne Food and Drink,(647) 930-9517,$11-30,hawthorneto.ca,https://www.yelp.ca/adredir?ad_business_id=6rTzYUGghp3XHPgOGaO8UQ&campaign_id=6xcrlnfHcTGg9qvEXtW8yA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fhawthorne-food-and-drink-toronto&request_id=941215bbfd648024&signature=fb62bd040906d913f32d6e38430c8270ede76968dee06f41e923339b14648e9f&slot=1,43.652368,-79.376226
American (Traditional),"390 Queens Quay W
Toronto, ON M5V 3A6",Loch & Quay,(416) 595-5444,$11-30,lochandquayto.com,https://www.yelp.ca/biz/loch-and-quay-toronto,43.638431,-79.390636
American (Traditional),"1422 Dundas Street W
Toronto, ON M6J 1Y5",Egg Sunrise Grill,(416) 532-1571,Under $10,,https://www.yelp.ca/biz/egg-sunrise-grill-toronto,43.649729,-79.429364
American (Traditional),"87 Laird Drive
Toronto, ON M4G 3T7",Amsterdam Barrel House,(416) 504-1060,,amsterdambeer.com/barrel-house,https://www.yelp.ca/biz/amsterdam-barrel-house-toronto,43.70573,-79.361508
American (Traditional),"1438 Dundas Street W
Toronto, ON M6J 3L5",The Federal,(647) 352-9120,$11-30,thefed.ca,https://www.yelp.ca/biz/the-federal-toronto,43.649611,-79.430139
American (Traditional),"1910 Queen Street E
Toronto, ON M4L 1H5",Breakwall BBQ,(416) 699-4000,$11-30,breakwallbbq.ca,https://www.yelp.ca/biz/breakwall-bbq-toronto,43.669324,-79.304498
American (Traditional),"575 Mt Pleasant Road
Toronto, ON M4S 2M6",Bolands Kitchen,(416) 482-2424,$31-60,bolandsopenkitchen.com,https://www.yelp.ca/biz/bolands-kitchen-toronto,43.70346,-79.387981
American (Traditional),"225 Church Street
Toronto, ON M5B 1E1",Layalina Shisha & Coffee,,Under $10,,https://www.yelp.ca/biz/layalina-shisha-and-coffee-toronto-2,43.656314,-79.376906
American (Traditional),"99 Queen Street E
Toronto, ON M5C 1S2",The Carbon Bar,(416) 947-7000,$31-60,thecarbonbar.ca,https://www.yelp.ca/biz/the-carbon-bar-toronto,43.653187,-79.374787
American (Traditional),"1871 O'Connor Drive
Toronto, ON M4A 1X1",Frog and the Crown,(416) 750-3764,$11-30,thefrogandcrown.com,https://www.yelp.ca/biz/frog-and-the-crown-toronto,43.722377,-79.303025
American (Traditional),"14 Madison Avenue
Toronto, ON M5R 2S1",Madison Avenue Pub & Restaurant,(416) 927-1722,$11-30,madisonavenuepub.com,https://www.yelp.ca/biz/madison-avenue-pub-and-restaurant-toronto,43.667846,-79.403299
American (Traditional),"3353 Yonge Street
Toronto, ON M4N 2M6",The Monkey Bar,(647) 849-3894,$31-60,themonkeybar.ca,https://www.yelp.ca/adredir?ad_business_id=mRrgBIT8vsYdI3YSfzCQhg&campaign_id=QfMO4pheasHESYIRgicB0Q&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fthe-monkey-bar-toronto&request_id=941215bbfd648024&signature=a494f1262ee697aed738710eb205d9e06071e57bb4572e206637d447d1e04a60&slot=0,43.731489,-79.403703
American (Traditional),"250 Adelaide Street W
Toronto, ON M5H 1X6",Rock ?n? Horse Saloon,(647) 344-1234,$11-30,rocknhorsesaloon.com,https://www.yelp.ca/adredir?ad_business_id=jF3sWSqa-6TyROZgSUGrIw&campaign_id=MdoAVlqTrvxm6L7UQ4tLoA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Frock-n-horse-saloon-toronto&request_id=e7abf29e4422f150&signature=63012151a9a7c0056780fa224394efdc49140337c462217f72844fd788628730&slot=0,43.648171,-79.389077
American (Traditional),"2674 Yonge Street
Toronto, ON M4N 2H7",Sugar Miracles,(647) 350-2524,Under $10,sugarmiracles.com,https://www.yelp.ca/adredir?ad_business_id=Hn-bPW6z63BjA4XBAFsVgw&campaign_id=8kABHY8VEXVvP7xKWBb8tg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsugar-miracles-toronto&request_id=e7abf29e4422f150&signature=5d2697db40272dd192a5675e4a94d551e9581eacc6390270524201a92cb8b665&slot=1,43.716805,-79.400696
American (Traditional),"1382 Danforth Avenue
Toronto, ON M4J 1M9",The Wren,(647) 748-1382,$11-30,thewrendanforth.com,https://www.yelp.ca/biz/the-wren-toronto,43.68241,-79.32805
American (Traditional),"410 Bloor Street W
Toronto, ON M5S",El Furniture Warehouse,(647) 350-7326,Under $10,,https://www.yelp.ca/biz/el-furniture-warehouse-toronto-2,43.665906,-79.408061
American (Traditional),"55 Bloor Street W
51st Floor
Toronto, ON M4W 1A5",The One Eighty,(416) 967-0000,$31-60,the51stfloor.com,https://www.yelp.ca/biz/the-one-eighty-toronto,43.66975,-79.389234
American (Traditional),"589 King Street W
Toronto, ON M5V 1M5",Home Of The Brave,(416) 366-2736,$11-30,thehotb.com,https://www.yelp.ca/biz/home-of-the-brave-toronto,43.644159,-79.400247
American (Traditional),Delta Hotels by Marriott Toronto East,T.W.'s Bar,(416) 299-1500,,marriott.com/hotels/hotel-inf?,https://www.yelp.ca/biz/t-w-s-bar-toronto,43.777119,-79.282865
American (Traditional),"525 Mount Pleasant Road
Toronto, ON M4S 2M4",Five 2 Five,(416) 484-4525,,,https://www.yelp.ca/biz/five-2-five-toronto,43.702167,-79.387413
American (Traditional),"382 Yonge Street
Unit 8
Toronto, ON M5B 1S8",Duke's Refresher + Bar,(416) 979-8529,$11-30,dukesrefresher.ca,https://www.yelp.ca/biz/dukes-refresher-bar-toronto,43.659044,-79.383071
American (Traditional),"955 Gerrard Street E
Toronto, ON M4M 1Z4",Maple Leaf Tavern,(416) 465-0955,$31-60,mapleleaftavern.ca,https://www.yelp.ca/biz/maple-leaf-tavern-toronto,43.668182,-79.339783
American (Traditional),"936 Eglinton Avenue W
Toronto, ON M6C 2C2",3 Eggs All Day Pub & Grill,(416) 519-5955,$11-30,3eggsallday.com,https://www.yelp.ca/biz/3-eggs-all-day-pub-and-grill-toronto,43.700519,-79.428463
American (Traditional),"1952 Danforth Avenue
Toronto, ON M4C 1J4",The Groove Bar & Grill,(647) 350-1917,Under $10,,https://www.yelp.ca/biz/the-groove-bar-and-grill-toronto,43.685292,-79.315544
American (Traditional),"7355 Bayview Ave
Unit 2
Markham, ON L3T 5Z2",Ramona's Kitchen,(905) 597-9220,$11-30,ramonaskitchen.ca,https://www.yelp.ca/adredir?ad_business_id=fpuyZ31OpX11UlJGFWKoNw&campaign_id=7i65R9E7DFmEEsN5DteOEg&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Framonas-kitchen-markham-2&request_id=e7abf29e4422f150&signature=d2557343d235dd1c79b08357545564dbb86fd7838bdb3fa5d9457aa5dd387377&slot=0,43.813408,-79.398656
American (Traditional),"250 Adelaide Street W
Toronto, ON M5H 1X6",The Porch Toronto,(647) 344-1234,$11-30,theporchto.com,https://www.yelp.ca/adredir?ad_business_id=dOKk_X3mLpOkDn051v3xUA&campaign_id=HsRpFdxutbx9Y4H8SssV9Q&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fthe-porch-toronto-toronto&request_id=3895d329be700bfb&signature=e9292a096162eaf7d17c1aa1033f335c049290345f32abe31b188812bcd911b5&slot=0,43.648213,-79.389095
American (Traditional),"569 College Street
Toronto, ON M6G 1B2",Reverie at The Park,(416) 533-8841,$31-60,reverieatthepark.com,https://www.yelp.ca/adredir?ad_business_id=5AC2yQzEe3iRGrsJ0at-8g&campaign_id=ib_9ayf8c7Tfb5G9QqHrsg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Freverie-at-the-park-toronto-3&request_id=3895d329be700bfb&signature=9332f14f416333eb002652ee2356b3b74c86939b55af439735ef1c34af857929&slot=1,43.65516,-79.412779
American (Traditional),"1154 Queen Street W
Toronto, ON M6J 1J5",Death & Taxes Free House,(416) 516-2550,$11-30,donnellygroup.ca,https://www.yelp.ca/biz/death-and-taxes-free-house-toronto,43.643079,-79.424937
American (Traditional),"30 Mercer St
Toronto, ON M5V",Victor,(416) 883-3431,$31-60,victorrestaurant.com,https://www.yelp.ca/biz/victor-toronto,43.645746,-79.39079
American (Traditional),"3400 Danforth Ave
Toronto, ON M1L 1E1",Swiss Chalet Rotisserie & Grill,(416) 699-2506,$31-60,swisschalet.com,https://www.yelp.ca/biz/swiss-chalet-rotisserie-and-grill-toronto-22,43.694373,-79.276012
American (Traditional),"686 Queen Street E
Toronto, ON M4M 1H1",Aft Kitchen & Bar,(647) 346-1541,$11-30,aftbar.com,https://www.yelp.ca/biz/aft-kitchen-and-bar-toronto,43.658809,-79.350781
American (Traditional),"474 Adelaide Street E
Toronto, ON M5A 4L6",Banknote Bar,(416) 367-7327,Under $10,banknotebar.com,https://www.yelp.ca/biz/banknote-bar-toronto-4,43.652609,-79.366084
American (Traditional),"270 Coxwell Avenue
Toronto, ON M4L 3B6",JP Restaurant,(416) 462-0828,,jpbargrillto.wordpress.com,https://www.yelp.ca/biz/jp-restaurant-toronto,43.67308,-79.319554
American (Traditional),"535 Mt. Pleasant Road.
Toronto, ON M4S 2M5",The Belsize Public House,(416) 487-6468,$11-30,thebelsize.pub,https://www.yelp.ca/biz/the-belsize-public-house-toronto,43.702655,-79.3877
American (Traditional),"207 Queens Quay W
Toronto, ON M5J 1A7",The Goodman Pub & Kitchen,(647) 341-2337,$11-30,thegoodmanpub.ca,https://www.yelp.ca/biz/the-goodman-pub-and-kitchen-toronto-3,43.639104,-79.380246
American (Traditional),"403 Roncesvalles Avenue
Toronto, ON M6R 2N1",Gate 403 Bar & Grill,(416) 588-2930,$11-30,gate403.com,https://www.yelp.ca/biz/gate-403-bar-and-grill-toronto,43.650948,-79.450854
American (Traditional),"10 Dufferin Street
Toronto, ON M6K 3C3",Medieval Times Toronto,(888) 935-6878,Above $61,medievaltimes.com,https://www.yelp.ca/biz/medieval-times-toronto-toronto,43.633528,-79.425126
American (Traditional),"1077 Bloor St W
Toronto, ON M6H 1M5",Black Briik Restobar,(416) 546-6123,$11-30,blackbriik.com,https://www.yelp.ca/adredir?ad_business_id=Hj_pXjhl-J2yjpJX-vyeMA&campaign_id=3-lubTve0UV-OvlKikgGBw&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fblack-briik-restobar-toronto&request_id=3895d329be700bfb&signature=a093596312d1c7aafcb6c35119d5565fee947432c961d439b446c1c28672009a&slot=0,43.660093,-79.433138
American (Traditional),"2050 Yonge St.
Toronto, ON M4S 1Z9",St. Louis Bar & Grill,(416) 480-0202,$11-30,stlouiswings.com,https://www.yelp.ca/adredir?ad_business_id=INJ-1LC57mpAsNspyb3CfA&campaign_id=21aLgKLRCkW6gy-h5oy5Ug&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fst-louis-bar-and-grill-toronto&request_id=3cebb8db1f8b1001&signature=a876a74321957fc66ad9204411d4bb349ecdf21226e3f59d9c269338325d4c05&slot=0,43.701559,-79.39763
American (Traditional),"60 Richmond Street E
Toronto, ON M5C 1N8",Hawthorne Food and Drink,(647) 930-9517,$11-30,hawthorneto.ca,https://www.yelp.ca/adredir?ad_business_id=6rTzYUGghp3XHPgOGaO8UQ&campaign_id=6xcrlnfHcTGg9qvEXtW8yA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fhawthorne-food-and-drink-toronto&request_id=3cebb8db1f8b1001&signature=96523b587e79bcb57b41cee786d33f87bc7992f23af1abe93e9d602bedd39557&slot=1,43.652368,-79.376226
American (Traditional),"62 Overlea Boulevard
Toronto, ON M4H 1C4",Watan Pizza and Grill,(416) 421-0300,,,https://www.yelp.ca/biz/watan-pizza-and-grill-toronto,43.707861,-79.343364
American (Traditional),"20 College Street
Toronto, ON M5G 1K2",Fran's Restaurant,(416) 923-9867,$11-30,fransrestaurant.com,https://www.yelp.ca/biz/frans-restaurant-toronto-6,43.661451,-79.384068
American (Traditional),"400 Eastern Ave
Toronto, ON M4M 1B9",L?Orto,(416) 466-0988,,,https://www.yelp.ca/biz/l-orto-toronto,43.656956,-79.345577
American (Traditional),"1071 Shaw Street
Toronto, ON M6G 3N4",Universal Grill,(416) 588-5928,$11-30,universalgrill.ca,https://www.yelp.ca/biz/universal-grill-toronto,43.670521,-79.42644
American (Traditional),"1028 Danforth Avenue
Toronto, ON M4J 1M2",Holy Chicken,(416) 469-4659,$11-30,holychicken.ca,https://www.yelp.ca/biz/holy-chicken-toronto,43.680763,-79.336528
American (Traditional),"538 Church Street
Toronto, ON M4Y 2E1",Cafe California Restaurant,(416) 960-6161,$11-30,cafecalifornia.ca,https://www.yelp.ca/biz/cafe-california-restaurant-toronto,43.664789,-79.380812
American (Traditional),"1749 Avenue Road
Toronto, ON M5M 3Y8",Safari Bar & Grill,(416) 787-6584,$11-30,toronto.safaribarandgrill.com,https://www.yelp.ca/biz/safari-bar-and-grill-toronto,43.729049,-79.41802
American (Traditional),"80 Blue Jays Way
44th Floor
Toronto, ON M5V 2G3",Kost,(437) 800-5938,$31-60,kosttoronto.com,https://www.yelp.ca/biz/kost-toronto,43.64531,-79.392459
American (Traditional),"1094 Yonge Street
Toronto, ON M4W 2L6",Pantry,(647) 748-1094,,orderpantry.com,https://www.yelp.ca/biz/pantry-toronto-2,43.678317,-79.390196
American (Traditional),"1294 Gerrard Street E
Toronto, ON M4L 1Y7",Tea N Bannock,(416) 220-2915,$11-30,teanbannock.ca,https://www.yelp.ca/biz/tea-n-bannock-toronto,43.671182,-79.327356
American (Traditional),"577 College Street
Toronto, ON M6G 1B2",Sidecar,(647) 484-2764,$31-60,sidecarrestaurant.ca,https://www.yelp.ca/adredir?ad_business_id=TLMysu1mWiLEslCBon5W1g&campaign_id=OKE56217kHD1J1EVdJRfNQ&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsidecar-toronto&request_id=3cebb8db1f8b1001&signature=4d73e97bf56dac94cce76aa200fcad3e312154faf6fda7e09ca4b38266c2dd79&slot=0,43.6552,-79.413083
American (Traditional),"250 Adelaide Street W
Toronto, ON M5H 1X6",The Porch Toronto,(647) 344-1234,$11-30,theporchto.com,https://www.yelp.ca/adredir?ad_business_id=dOKk_X3mLpOkDn051v3xUA&campaign_id=HsRpFdxutbx9Y4H8SssV9Q&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fthe-porch-toronto-toronto&request_id=1f15744ab430bcbe&signature=207a816cad8e9e3f421c0b631d4620bc46a8033bf81c6bd231057dfc9e9ff428&slot=1,43.648213,-79.389095
American (Traditional),"800 Dundas Street W
Toronto, ON M6J 1V1",Old School,(416) 815-8790,$11-30,oldschoolyyz.com,https://www.yelp.ca/biz/old-school-toronto,43.651922,-79.408363
American (Traditional),"Westin Prince
900 York Mills Road
Toronto, ON M3B",Seasons at The Prince,(416) 444-2511,$31-60,westinprincetoronto.com/Seaso?,https://www.yelp.ca/biz/seasons-at-the-prince-toronto-2,43.756283,-79.349506
American (Traditional),"Toronto, ON",Food Cabbie,(647) 227-2628,Under $10,,https://www.yelp.ca/biz/food-cabbie-toronto,43.653226,-79.383184
American (Traditional),"25 The West Mall
Toronto, ON M9C 1B8",Bazille,(647) 798-4224,,restaurants.nordstrom.com,https://www.yelp.ca/biz/bazille-toronto-2,43.611693,-79.557183
American (Traditional),"2-20 College Street
Toronto, ON M5G 1K2",Upper Deck By Fran's,(647) 345-7226,$11-30,upperdeckbyfrans.com,https://www.yelp.ca/biz/upper-deck-by-frans-toronto-2,43.661451,-79.384068
American (Traditional),"15 Carlson Court
Toronto, ON M9W 6A2",Tucker's Marketplace,(416) 675-8818,$11-30,tuckers.ca,https://www.yelp.ca/biz/tuckers-marketplace-toronto,43.689031,-79.585131
American (Traditional),"164 Bathurst Street
Toronto, ON M5V 2R3",The Football Factory,(416) 368-4625,$11-30,thefootiefactory.ca,https://www.yelp.ca/biz/the-football-factory-toronto,43.646321,-79.403861
American (Traditional),"22 Front Street W
Toronto, ON M5J 1C4",The Bottom Line,(416) 362-7585,$11-30,bottomlineto.com,https://www.yelp.ca/biz/the-bottom-line-toronto,43.646521,-79.37788
American (Traditional),"1544 Bayview Avenue
Toronto, ON M4G 3B6",McSorley's Wonderful Saloon & Grill,(416) 932-0655,$11-30,mcsorleys.ca,https://www.yelp.ca/biz/mcsorleys-wonderful-saloon-and-grill-toronto-2,43.704737,-79.375121
American (Traditional),"804 O'Connor Drive
Toronto, ON M4B 2S9",Jawny Bakers Restaurant,(416) 285-1165,$11-30,jawnybakers.com,https://www.yelp.ca/biz/jawny-bakers-restaurant-toronto,43.70557,-79.312798
American (Traditional),"569 College Street
Toronto, ON M6G 1B2",Reverie at The Park,(416) 533-8841,$31-60,reverieatthepark.com,https://www.yelp.ca/adredir?ad_business_id=5AC2yQzEe3iRGrsJ0at-8g&campaign_id=ib_9ayf8c7Tfb5G9QqHrsg&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Freverie-at-the-park-toronto-3&request_id=1f15744ab430bcbe&signature=114c5de73c0ca3b23ca252cced26cdbf9d5b8e23fb79d44fdadd883a0fb42fc0&slot=0,43.65516,-79.412779
American (Traditional),"60 Richmond Street E
Toronto, ON M5C 1N8",Hawthorne Food and Drink,(647) 930-9517,$11-30,hawthorneto.ca,https://www.yelp.ca/adredir?ad_business_id=6rTzYUGghp3XHPgOGaO8UQ&campaign_id=6xcrlnfHcTGg9qvEXtW8yA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fhawthorne-food-and-drink-toronto&request_id=e690ac495c08c446&signature=9b4e6265f4da77ad3c5de178304ea19bb70293edd2aca815683b881a5cf53d9c&slot=0,43.652368,-79.376226
American (Traditional),"577 College Street
Toronto, ON M6G 1B2",Sidecar,(647) 484-2764,$31-60,sidecarrestaurant.ca,https://www.yelp.ca/adredir?ad_business_id=TLMysu1mWiLEslCBon5W1g&campaign_id=OKE56217kHD1J1EVdJRfNQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsidecar-toronto&request_id=e690ac495c08c446&signature=5e3424c2ee60fe33e84fe9d38b9d66fd4b1ca11a44d0213b15abf01948fcee8f&slot=1,43.6552,-79.413083
American (Traditional),"2340 Dundas Street W
Suite G-02
Toronto, ON M6P 4A9",The Bond Pub,(416) 535-0547,$11-30,,https://www.yelp.ca/biz/the-bond-pub-toronto-3,43.656982,-79.452426
American (Traditional),"696 Queen Street E
Toronto, ON M4M 1G9",Prohibition Gastrohouse,(416) 406-2669,$11-30,myprohibition.com,https://www.yelp.ca/biz/prohibition-gastrohouse-toronto-4,43.658879,-79.350345
